userid	itemid	rating
82	118407	1
82	107962	1
82	131484	1
82	109891	1
82	148113	1
82	103982	1
82	150266	1
82	103891	1
82	123553	1
82	106773	1
82	130471	1
82	103892	1
82	103983	1
82	113593	1
82	139214	1
82	121266	1
82	134462	1
82	104198	1
82	123364	1
82	104078	1
82	118447	1
82	104032	1
82	114178	1
82	104005	1
82	103976	1
82	125818	1
82	129671	1
82	141122	1
82	103819	1
82	106430	1
82	118096	1
82	124621	1
82	153062	1
82	133524	1
82	131038	1
82	115833	1
82	105505	1
82	105470	1
82	149212	1
82	110982	1
82	130033	1
82	137126	1
82	127914	1
82	114377	1
82	109765	1
82	149213	1
82	151620	1
82	103760	1
82	104038	1
82	107432	1
82	106805	1
82	104016	1
82	142642	1
82	131021	1
82	137877	1
82	103845	1
82	117121	1
82	104019	1
82	123439	1
82	105135	1
82	104308	1
82	112664	1
82	117017	1
82	112581	1
82	104199	1
82	118078	1
82	107428	1
82	115952	1
82	150886	1
82	108018	1
82	121343	1
82	120256	1
82	117587	1
83	109130	1
83	120356	1
83	122215	1
83	136027	1
83	103760	1
83	144403	1
83	128745	1
83	124062	1
83	116426	1
83	152715	1
83	113742	1
83	116467	1
83	128590	1
83	118664	1
83	113222	1
83	146030	1
83	129955	1
83	153808	1
83	144757	1
83	130846	1
83	148853	1
83	129151	1
83	155674	1
83	132572	1
83	145384	1
83	124792	1
83	126089	1
83	134396	1
83	127522	1
83	149849	1
83	137008	1
83	124064	1
83	146050	1
83	128747	1
83	152442	1
83	122212	1
83	146284	1
84	113133	1
84	111936	1
84	103760	1
84	109190	1
84	109207	1
84	137667	1
84	116695	1
84	134676	1
84	118616	1
84	113680	1
85	134384	1
85	121394	1
85	111007	1
85	134387	1
85	125471	1
86	148001	1
86	147315	1
86	149466	1
86	103760	1
87	107671	1
87	111909	1
87	112546	1
87	110364	1
87	115709	1
87	112485	1
87	107828	1
87	120233	1
87	109742	1
87	127074	1
87	110447	1
87	125649	1
87	130757	1
87	104088	1
87	119786	1
87	137095	1
87	111639	1
87	127417	1
87	123345	1
87	130536	1
87	121264	1
87	138703	1
87	120850	1
87	107840	1
87	103760	1
87	131329	1
87	136739	1
87	121393	1
87	120433	1
87	107072	1
87	124958	1
87	111159	1
87	127641	1
87	118524	1
87	111618	1
87	118035	1
87	105438	1
87	104087	1
88	121021	1
88	122859	1
88	155881	1
88	152056	1
88	155340	1
88	133352	1
88	156705	1
88	150835	1
88	132605	1
88	122076	1
88	115736	1
88	131024	1
88	141164	1
88	116844	1
88	113811	1
88	126055	1
88	155547	1
88	149033	1
88	140996	1
88	133351	1
88	140674	1
88	154705	1
88	156024	1
88	110506	1
88	130546	1
88	136257	1
88	147315	1
88	145749	1
88	123201	1
88	156844	1
88	155595	1
88	127736	1
88	155882	1
88	122794	1
88	144409	1
88	156465	1
88	141391	1
88	147436	1
88	134482	1
88	143850	1
88	134772	1
88	133754	1
88	121502	1
88	145794	1
88	138429	1
88	125995	1
88	128868	1
88	130085	1
88	154919	1
88	155569	1
88	103760	1
88	149757	1
88	124269	1
88	141880	1
88	139275	1
88	119748	1
89	124846	1
89	128725	1
89	148549	1
89	133549	1
89	104294	1
89	108591	1
89	110189	1
89	150428	1
89	135578	1
89	120114	1
89	139287	1
89	131107	1
89	139330	1
89	123231	1
89	120850	1
89	156129	1
89	147041	1
89	144738	1
89	118558	1
89	103878	1
89	119881	1
89	140678	1
89	103761	1
89	142464	1
89	155502	1
89	137880	1
89	120216	1
89	106609	1
89	134856	1
89	129601	1
89	125794	1
89	105405	1
89	153772	1
89	136763	1
89	148853	1
89	131556	1
89	153007	1
89	143324	1
89	117646	1
89	143998	1
89	156928	1
89	125985	1
89	110506	1
89	148078	1
89	121476	1
89	140271	1
89	153623	1
89	137095	1
89	122074	1
89	119561	1
89	141822	1
89	104789	1
89	128300	1
89	126124	1
89	128603	1
89	142940	1
89	154878	1
89	150273	1
89	153198	1
89	154059	1
89	128514	1
90	113630	1
90	151791	1
90	103761	1
90	123544	1
90	153280	1
90	144057	1
90	118888	1
91	103761	1
91	126879	1
91	127125	1
91	106096	1
92	103761	1
92	120705	1
92	135446	1
92	134987	1
93	103762	1
93	121200	1
93	152695	1
93	154542	1
93	144738	1
93	139540	1
93	124997	1
94	149359	1
94	148561	1
94	133807	1
94	131290	1
94	121022	1
94	153053	1
94	145027	1
94	129316	1
94	146702	1
94	150912	1
94	114036	1
94	134583	1
94	153902	1
94	106487	1
94	130033	1
94	142435	1
94	120060	1
94	121998	1
94	132551	1
94	129652	1
94	119174	1
94	109495	1
94	135393	1
94	120073	1
94	152598	1
94	147173	1
94	129885	1
94	109502	1
94	155543	1
94	152190	1
94	123347	1
94	115556	1
94	109764	1
94	156896	1
94	116613	1
94	132565	1
94	153797	1
94	119726	1
94	146461	1
94	156052	1
94	123446	1
94	150379	1
94	143178	1
94	135035	1
94	152908	1
94	156555	1
94	146115	1
94	153044	1
94	120044	1
94	150916	1
94	123073	1
94	134856	1
94	142228	1
94	111269	1
94	149210	1
94	152428	1
94	126198	1
94	147354	1
94	114748	1
94	144873	1
94	149488	1
94	148219	1
94	129995	1
94	131076	1
94	123412	1
94	139861	1
94	154677	1
94	144764	1
94	109985	1
94	138159	1
94	122917	1
94	119165	1
94	116175	1
94	110807	1
94	145678	1
94	132449	1
94	134616	1
94	152931	1
94	155523	1
94	129199	1
94	127338	1
94	134773	1
94	120809	1
94	123072	1
94	111424	1
94	151675	1
94	128217	1
94	135152	1
94	132444	1
94	127736	1
94	144810	1
94	130290	1
94	127695	1
94	124997	1
94	142342	1
94	155179	1
94	150914	1
94	107108	1
94	132511	1
94	120705	1
94	156205	1
94	139428	1
94	132572	1
94	103762	1
94	151103	1
94	145679	1
94	123443	1
94	150484	1
94	129448	1
94	156374	1
94	109647	1
94	121000	1
94	124519	1
94	117307	1
94	134358	1
94	156009	1
94	145283	1
94	148519	1
94	105535	1
94	155628	1
94	146668	1
94	120810	1
94	144993	1
94	126090	1
94	147887	1
94	129893	1
94	111599	1
94	128759	1
94	124916	1
94	136882	1
94	131559	1
94	136899	1
94	127818	1
94	113431	1
94	127319	1
94	156437	1
94	107952	1
94	108796	1
94	154684	1
94	133562	1
94	119163	1
94	150918	1
94	122643	1
94	137120	1
94	125926	1
94	139218	1
94	137801	1
94	115665	1
94	119047	1
94	117146	1
94	149596	1
94	138483	1
94	147930	1
94	106765	1
94	126813	1
94	120966	1
94	152127	1
94	150921	1
94	120517	1
94	123145	1
94	115405	1
94	141109	1
94	145365	1
94	145925	1
94	139211	1
94	139310	1
94	134477	1
94	120075	1
94	131568	1
94	152936	1
94	122554	1
94	129089	1
94	147453	1
94	136431	1
94	126433	1
94	142949	1
94	120808	1
94	130889	1
94	155207	1
94	147102	1
94	104053	1
94	147162	1
94	124911	1
94	140365	1
94	154520	1
94	124908	1
94	147584	1
94	132570	1
94	137782	1
94	120043	1
94	142290	1
94	128811	1
94	154428	1
94	118700	1
94	127264	1
94	109334	1
94	122769	1
94	143738	1
94	111359	1
94	129847	1
94	149650	1
94	126296	1
94	144811	1
94	108863	1
94	130876	1
94	149599	1
94	140499	1
94	140661	1
94	113406	1
94	148077	1
94	133784	1
94	124559	1
95	133838	1
95	133422	1
95	150298	1
95	154282	1
95	156422	1
96	126123	1
96	114403	1
96	103762	1
96	150164	1
96	108373	1
96	112499	1
96	124071	1
96	139443	1
96	134271	1
96	119890	1
96	119808	1
96	134754	1
96	105120	1
96	108934	1
96	104597	1
97	143524	1
97	132654	1
97	135021	1
97	103763	1
98	125835	1
98	147777	1
98	131544	1
98	154069	1
98	139064	1
98	122794	1
98	113930	1
98	128792	1
98	109262	1
99	146563	1
99	103765	1
99	109370	1
99	155412	1
100	147584	1
100	120866	1
100	120853	1
100	124345	1
100	110294	1
100	138375	1
100	103766	1
100	149094	1
101	142039	1
101	116469	1
101	142620	1
101	138198	1
101	118577	1
101	141347	1
101	119514	1
101	135809	1
101	143998	1
101	103767	1
102	103767	1
102	140518	1
102	137819	1
102	112722	1
103	129786	1
103	131356	1
103	137413	1
103	131752	1
103	121560	1
103	129526	1
103	130347	1
103	130876	1
103	145813	1
103	103768	1
103	142378	1
103	128156	1
103	137150	1
104	111692	1
104	112154	1
104	141440	1
104	133090	1
104	106805	1
104	108290	1
104	109288	1
104	136173	1
105	141865	1
105	144046	1
105	126043	1
105	130544	1
105	113835	1
105	142765	1
105	103769	1
105	128128	1
105	136269	1
105	139679	1
105	131053	1
105	120656	1
105	138507	1
105	119457	1
105	122021	1
106	103769	1
106	145212	1
106	154285	1
106	152429	1
106	149036	1
106	135998	1
106	150777	1
106	151450	1
106	131310	1
106	153682	1
106	145248	1
106	149316	1
106	123572	1
107	110591	1
107	125277	1
107	149760	1
107	135387	1
108	118043	1
108	156921	1
108	122998	1
108	155123	1
108	119546	1
108	104816	1
108	107108	1
108	154966	1
108	118476	1
108	148699	1
108	103770	1
109	107014	1
109	139186	1
109	150822	1
109	134773	1
109	144300	1
109	105791	1
109	154703	1
109	103770	1
109	132300	1
109	153314	1
109	133086	1
109	118107	1
109	138051	1
110	131177	1
110	149465	1
110	150619	1
110	103771	1
110	153436	1
110	145368	1
110	145658	1
110	143631	1
110	148221	1
111	134752	1
111	151922	1
111	139368	1
111	148418	1
111	127264	1
111	152342	1
111	103771	1
112	129127	1
112	137875	1
112	151241	1
112	125789	1
112	125162	1
112	110253	1
112	144969	1
112	105725	1
112	149322	1
112	139679	1
112	153717	1
112	145996	1
112	134961	1
112	103771	1
113	152162	1
113	125173	1
113	138112	1
113	104281	1
113	111828	1
113	103772	1
113	119008	1
113	107974	1
113	127004	1
113	133998	1
113	104957	1
113	131780	1
113	137258	1
113	123439	1
114	150265	1
114	156627	1
114	145849	1
114	136992	1
114	105984	1
114	141848	1
114	103773	1
114	128547	1
114	152250	1
114	108917	1
114	106648	1
114	130946	1
114	110590	1
114	118555	1
114	122520	1
114	105243	1
114	129731	1
114	142846	1
114	113679	1
114	127799	1
114	122291	1
114	133772	1
114	113485	1
114	149312	1
114	122791	1
114	148572	1
114	146406	1
114	112445	1
114	148705	1
114	124997	1
114	103945	1
114	114558	1
114	150103	1
114	119971	1
114	132088	1
114	143122	1
114	146318	1
114	119733	1
114	114619	1
114	140767	1
114	139250	1
114	148836	1
114	111848	1
114	119370	1
114	142502	1
114	127666	1
114	123520	1
114	138929	1
114	145665	1
114	135211	1
114	115949	1
114	115373	1
114	128814	1
114	138924	1
114	138742	1
114	136286	1
114	137123	1
114	111615	1
114	151637	1
114	146022	1
114	140196	1
114	128744	1
114	134110	1
114	117900	1
114	131594	1
114	150143	1
114	140263	1
114	134116	1
114	130279	1
114	138171	1
114	138025	1
114	152084	1
114	113883	1
114	112427	1
114	132146	1
114	131427	1
114	119606	1
114	137558	1
114	113549	1
114	146842	1
114	104486	1
114	148959	1
114	126707	1
114	137733	1
114	127040	1
114	106542	1
114	140659	1
114	109605	1
114	105447	1
114	135480	1
114	109420	1
115	132851	1
115	135646	1
115	152438	1
115	117234	1
115	111747	1
115	127554	1
115	103774	1
115	145958	1
115	127414	1
115	131281	1
115	146375	1
115	150458	1
115	118599	1
115	129334	1
115	145794	1
115	144738	1
115	128883	1
115	127579	1
115	147488	1
116	124307	1
116	105523	1
116	131480	1
116	154470	1
116	152308	1
116	133454	1
116	112269	1
116	155236	1
116	147021	1
116	114323	1
116	148810	1
116	151384	1
116	133455	1
116	129619	1
116	146366	1
116	121116	1
116	150029	1
116	103835	1
116	119946	1
116	119726	1
116	109907	1
116	142741	1
116	149331	1
116	146150	1
116	152770	1
116	103775	1
116	145958	1
116	144585	1
116	132415	1
116	140218	1
116	144199	1
116	113447	1
116	135647	1
117	133448	1
117	133328	1
117	156598	1
117	144355	1
117	153155	1
117	135851	1
117	143792	1
117	140292	1
117	147311	1
117	138442	1
117	130190	1
117	103776	1
117	147432	1
117	125891	1
117	138428	1
117	136949	1
117	141988	1
117	151686	1
117	146505	1
117	128679	1
117	115700	1
117	128528	1
117	147041	1
117	149033	1
117	144215	1
117	106018	1
117	146933	1
117	127701	1
117	130295	1
117	154370	1
117	109159	1
117	155516	1
117	155084	1
117	145102	1
117	120815	1
117	145328	1
117	155806	1
117	152284	1
117	153870	1
117	138192	1
117	123027	1
117	153904	1
117	145819	1
117	135144	1
117	134501	1
117	117017	1
117	113928	1
117	135706	1
117	155345	1
117	147436	1
117	136382	1
117	156064	1
117	126090	1
117	155010	1
117	124915	1
117	114396	1
117	132718	1
117	132574	1
117	105053	1
117	156599	1
117	115773	1
117	135837	1
117	124631	1
117	136710	1
117	132944	1
117	155059	1
117	138706	1
117	147310	1
117	122079	1
117	145785	1
117	122445	1
117	155842	1
117	127199	1
117	114962	1
117	154595	1
117	147435	1
117	136146	1
117	147314	1
117	125386	1
117	117676	1
117	122843	1
117	134230	1
117	138791	1
117	135392	1
117	112884	1
117	128566	1
117	127831	1
117	138191	1
117	117231	1
117	138281	1
117	146937	1
117	156883	1
117	132388	1
117	137969	1
117	121996	1
117	139806	1
117	141840	1
117	134565	1
117	144057	1
117	118402	1
117	152244	1
117	130424	1
117	133188	1
117	120216	1
117	146214	1
117	126259	1
117	152243	1
117	154620	1
117	125492	1
117	141533	1
117	142102	1
117	156846	1
117	149876	1
117	132389	1
117	147315	1
117	123569	1
117	148799	1
117	156205	1
117	154090	1
117	109543	1
117	138786	1
117	132383	1
117	135191	1
117	108883	1
117	150871	1
117	119202	1
117	147792	1
117	147430	1
117	156386	1
117	118611	1
117	154445	1
117	132657	1
117	135877	1
117	156770	1
117	132573	1
117	144214	1
117	143132	1
117	154295	1
117	134857	1
117	143063	1
117	145794	1
117	150004	1
117	156567	1
117	118390	1
117	127267	1
117	147440	1
117	156369	1
117	148450	1
117	127942	1
117	130003	1
117	128637	1
117	149863	1
117	143385	1
117	127194	1
117	148853	1
117	156675	1
118	136763	1
118	123126	1
118	153204	1
118	139009	1
118	111694	1
118	151245	1
118	151917	1
118	133141	1
118	144738	1
118	120855	1
118	132135	1
118	105106	1
118	153194	1
118	150830	1
118	126112	1
118	103777	1
119	123004	1
119	103778	1
119	125063	1
119	126755	1
119	112617	1
119	114790	1
120	119073	1
120	132567	1
120	110570	1
120	107774	1
120	123488	1
120	126475	1
120	155890	1
120	107258	1
120	111585	1
120	131443	1
120	110598	1
120	124793	1
120	146091	1
120	113033	1
120	152839	1
120	105438	1
120	143856	1
120	147435	1
120	110590	1
120	115993	1
120	136700	1
120	107080	1
120	136016	1
120	106354	1
120	124559	1
120	115385	1
120	147311	1
120	109368	1
120	126273	1
120	147437	1
120	124916	1
120	109643	1
120	126132	1
120	107786	1
120	124477	1
120	120773	1
120	111416	1
120	105923	1
120	113322	1
120	140661	1
120	147442	1
120	109836	1
120	149724	1
120	118181	1
120	127474	1
120	115972	1
120	104282	1
120	106357	1
120	139123	1
120	153537	1
120	151580	1
120	115464	1
120	114217	1
120	142127	1
120	127733	1
120	110456	1
120	108076	1
120	120854	1
120	114539	1
120	153386	1
120	154642	1
120	118235	1
120	142104	1
120	124953	1
120	114536	1
120	147310	1
120	109493	1
120	126665	1
120	147314	1
120	103923	1
120	126815	1
120	109007	1
120	113280	1
120	124241	1
120	114581	1
120	114790	1
120	108339	1
120	148789	1
120	156704	1
120	133783	1
120	127264	1
120	120971	1
120	117427	1
120	127266	1
120	122658	1
120	149094	1
120	123642	1
120	130381	1
120	154952	1
120	140437	1
120	134958	1
120	156505	1
120	153872	1
120	154305	1
120	119775	1
120	105737	1
120	116536	1
120	146773	1
120	112231	1
120	114754	1
120	105458	1
120	152190	1
120	114766	1
120	144762	1
120	149639	1
120	129977	1
120	106741	1
120	107997	1
120	139073	1
120	155516	1
120	138060	1
120	132719	1
120	153358	1
120	110498	1
120	120942	1
120	148152	1
120	115709	1
120	116934	1
120	135316	1
120	147434	1
120	130810	1
120	110870	1
120	107085	1
120	105662	1
120	105893	1
120	150304	1
120	147313	1
120	117683	1
120	112353	1
120	132139	1
120	141628	1
120	153809	1
120	134956	1
120	144444	1
120	144118	1
120	111007	1
120	146464	1
120	110991	1
120	106173	1
120	155882	1
120	120272	1
120	109680	1
120	151584	1
120	103778	1
120	152761	1
120	121681	1
120	104835	1
120	147177	1
120	106193	1
120	125578	1
120	105701	1
120	115682	1
120	156465	1
120	115520	1
120	156844	1
120	116829	1
120	120850	1
120	108324	1
120	115667	1
120	131281	1
120	144119	1
120	135673	1
120	123169	1
120	108230	1
120	147838	1
120	123819	1
120	119600	1
120	133688	1
120	138203	1
120	130798	1
120	104586	1
120	104243	1
120	116622	1
120	156437	1
120	128179	1
120	123450	1
120	118055	1
120	112877	1
120	148304	1
120	156888	1
120	145265	1
120	121656	1
120	103909	1
120	156027	1
120	114540	1
120	106005	1
120	108784	1
120	116786	1
120	109237	1
120	139605	1
120	148155	1
120	120301	1
121	137120	1
121	136524	1
121	132053	1
121	118293	1
121	136208	1
121	107737	1
121	124997	1
121	117650	1
121	119521	1
121	143786	1
121	103778	1
121	137897	1
121	118410	1
121	132171	1
121	111249	1
121	139765	1
121	138829	1
121	134059	1
121	127073	1
121	134905	1
121	133080	1
121	122873	1
121	136139	1
121	140347	1
121	129821	1
121	114452	1
121	138593	1
121	140741	1
121	129617	1
121	132654	1
121	140032	1
121	138216	1
121	136742	1
121	139588	1
121	141333	1
121	143757	1
121	107785	1
121	129526	1
121	136140	1
121	135785	1
121	107266	1
121	132776	1
121	129765	1
122	103779	1
122	118555	1
122	119329	1
122	120924	1
122	115337	1
122	149997	1
122	126286	1
122	138290	1
122	127835	1
122	114334	1
122	119555	1
122	110779	1
123	141619	1
123	121394	1
123	145137	1
123	103780	1
124	107208	1
124	131965	1
124	113574	1
124	148887	1
124	132549	1
124	146792	1
124	128119	1
124	144322	1
124	103780	1
124	153448	1
124	129652	1
124	125246	1
124	131459	1
124	125469	1
124	149361	1
124	145266	1
124	140003	1
124	104294	1
124	104320	1
124	147911	1
124	105606	1
124	139967	1
124	150195	1
124	131137	1
124	144057	1
124	124846	1
124	106340	1
124	139713	1
124	106670	1
124	154360	1
124	146284	1
124	115191	1
124	108449	1
124	146510	1
124	138112	1
124	144629	1
124	113406	1
125	111424	1
125	124997	1
125	114748	1
125	126043	1
125	118716	1
125	133750	1
125	144229	1
125	127120	1
125	133088	1
125	103780	1
126	140001	1
126	144970	1
126	131659	1
126	129164	1
126	146947	1
126	149624	1
126	103780	1
126	148944	1
126	145062	1
126	135232	1
126	140521	1
126	138603	1
126	141588	1
126	123231	1
126	145519	1
127	111694	1
127	128603	1
127	138077	1
127	148353	1
127	141419	1
127	143111	1
127	120854	1
127	145283	1
127	156080	1
127	156024	1
127	103780	1
128	109764	1
128	120838	1
128	142253	1
128	138832	1
128	117173	1
128	150784	1
128	137385	1
128	104152	1
128	119347	1
128	144184	1
128	139161	1
128	109978	1
128	125297	1
128	121940	1
128	128464	1
128	112188	1
128	136144	1
128	106930	1
128	139185	1
128	123365	1
128	114095	1
128	103780	1
128	132064	1
128	117875	1
128	133205	1
128	125946	1
128	112180	1
128	117099	1
128	132100	1
128	124340	1
128	107286	1
128	113591	1
128	106118	1
128	112468	1
128	120336	1
128	120850	1
128	139250	1
128	107349	1
128	145405	1
128	144466	1
128	150179	1
128	130112	1
128	138033	1
128	139944	1
128	145313	1
128	113725	1
128	142162	1
128	108658	1
128	117948	1
128	147240	1
128	144124	1
128	117519	1
128	131520	1
128	114687	1
128	130459	1
128	132776	1
128	137927	1
128	118944	1
128	110141	1
128	110951	1
128	119379	1
128	135486	1
128	138437	1
128	112854	1
128	127037	1
129	121193	1
129	137047	1
129	142378	1
129	135604	1
129	128968	1
129	132270	1
129	125164	1
129	103780	1
129	155328	1
129	126456	1
129	138025	1
129	144833	1
129	141673	1
129	114374	1
129	141982	1
129	127710	1
129	154521	1
130	103781	1
130	124767	1
130	154892	1
130	149772	1
130	133769	1
130	140271	1
131	110337	1
131	141399	1
131	124847	1
131	116272	1
131	117616	1
131	146532	1
131	111520	1
131	113263	1
131	127776	1
131	137879	1
131	136876	1
131	130947	1
131	113280	1
131	137466	1
131	105234	1
131	127712	1
131	116200	1
131	121394	1
131	112291	1
131	125577	1
131	103873	1
131	106247	1
131	111709	1
131	111788	1
131	131965	1
131	110827	1
131	103781	1
131	120198	1
131	120185	1
132	111648	1
132	117360	1
132	109941	1
132	110090	1
132	121065	1
132	135316	1
132	117788	1
132	125228	1
132	134087	1
132	143172	1
132	107521	1
132	124887	1
132	103781	1
132	115105	1
132	133136	1
132	109996	1
132	122108	1
132	123002	1
132	106841	1
132	122810	1
133	140730	1
133	138907	1
133	133090	1
133	120081	1
133	103781	1
133	122350	1
133	132388	1
133	139398	1
133	133139	1
133	146376	1
133	112225	1
133	138162	1
133	122976	1
133	140144	1
133	143025	1
133	151139	1
133	126269	1
133	135650	1
133	114035	1
134	119338	1
134	122596	1
134	123444	1
134	139558	1
134	124856	1
134	118420	1
134	104361	1
134	113529	1
134	152660	1
134	146159	1
134	128262	1
134	133827	1
134	130044	1
134	112580	1
134	153916	1
134	112355	1
134	121594	1
134	104180	1
134	113845	1
134	116711	1
134	128716	1
134	114810	1
134	141291	1
134	156071	1
134	138983	1
134	138489	1
134	122897	1
134	134678	1
134	103781	1
134	133975	1
134	126523	1
134	106696	1
134	138491	1
135	141838	1
135	103781	1
135	137596	1
135	149954	1
135	125678	1
135	105060	1
135	151493	1
135	152823	1
135	128691	1
135	117148	1
135	111469	1
135	110057	1
136	139104	1
136	156080	1
136	103781	1
136	156895	1
136	154547	1
136	126730	1
136	145945	1
136	153660	1
136	151608	1
136	124847	1
136	104284	1
136	125945	1
136	148775	1
136	151245	1
136	143936	1
136	124995	1
136	154470	1
136	151914	1
136	126716	1
136	151442	1
136	132878	1
136	141261	1
136	151491	1
136	122348	1
136	140021	1
136	144738	1
136	155007	1
136	128763	1
136	150004	1
136	105900	1
136	110602	1
136	148477	1
136	113736	1
136	117242	1
136	127691	1
136	117238	1
136	152607	1
136	150458	1
136	132189	1
136	146341	1
136	108107	1
136	154531	1
136	153436	1
136	151068	1
136	147101	1
136	138706	1
136	119284	1
136	155504	1
136	140599	1
136	135124	1
136	147815	1
136	133158	1
136	147099	1
136	132576	1
136	140503	1
136	104180	1
136	154322	1
136	129669	1
136	149404	1
136	117241	1
137	110262	1
137	103782	1
137	131574	1
137	132409	1
137	126735	1
138	127330	1
138	136954	1
138	103783	1
138	131313	1
138	150098	1
138	116234	1
138	118358	1
138	104108	1
138	114129	1
138	115591	1
138	111664	1
138	135450	1
138	125164	1
139	136832	1
139	107108	1
139	124727	1
139	136845	1
139	127307	1
139	129517	1
139	135116	1
139	142435	1
139	133060	1
139	135137	1
139	103784	1
139	114328	1
139	138825	1
139	140695	1
139	117239	1
139	128809	1
139	155492	1
139	109985	1
139	144796	1
139	132236	1
139	142235	1
139	142109	1
139	142197	1
139	137095	1
139	137146	1
139	140256	1
139	130346	1
139	139105	1
139	132603	1
139	107647	1
139	136493	1
139	137145	1
140	146942	1
140	156683	1
140	114993	1
140	155117	1
140	121576	1
140	150642	1
140	147687	1
140	133608	1
140	154439	1
140	148140	1
140	108636	1
140	151790	1
140	143199	1
140	103785	1
